,song,artist,date,explicit,uri_cancion,popularity,ironhacker,links,uri_artista,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
382,I'll Be Missing You (feat. 112),Diddy,2004-03-09,False,spotify:track:3QHONiXGMGU3z68mQInncF,73,miguel.1962.mas,https://open.spotify.com/track/3QHONiXGMGU3z68mQInncF,59wfkuBoNyhDMQGCljbUbA,0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877,audio_features,3QHONiXGMGU3z68mQInncF,spotify:track:3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/tracks/3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/audio-analysis/3QHONiXGMGU3z68mQInncF,301520,4
382,I'll Be Missing You (feat. 112),Diddy,2004-03-09,False,spotify:track:3QHONiXGMGU3z68mQInncF,73,miguel.1962.mas,https://open.spotify.com/track/3QHONiXGMGU3z68mQInncF,5NDMothbpdpq2xHqSjrrWn,0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877,audio_features,3QHONiXGMGU3z68mQInncF,spotify:track:3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/tracks/3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/audio-analysis/3QHONiXGMGU3z68mQInncF,301520,4
382,I'll Be Missing You (feat. 112),Diddy,2004-03-09,False,spotify:track:3QHONiXGMGU3z68mQInncF,73,miguel.1962.mas,https://open.spotify.com/track/3QHONiXGMGU3z68mQInncF,7urq0VfqxEYEEiZUkebXT4,0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877,audio_features,3QHONiXGMGU3z68mQInncF,spotify:track:3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/tracks/3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/audio-analysis/3QHONiXGMGU3z68mQInncF,301520,4
382,I'll Be Missing You (feat. 112),Faith Evans,2004-03-09,False,spotify:track:3QHONiXGMGU3z68mQInncF,73,miguel.1962.mas,https://open.spotify.com/track/3QHONiXGMGU3z68mQInncF,59wfkuBoNyhDMQGCljbUbA,0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877,audio_features,3QHONiXGMGU3z68mQInncF,spotify:track:3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/tracks/3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/audio-analysis/3QHONiXGMGU3z68mQInncF,301520,4
382,I'll Be Missing You (feat. 112),Faith Evans,2004-03-09,False,spotify:track:3QHONiXGMGU3z68mQInncF,73,miguel.1962.mas,https://open.spotify.com/track/3QHONiXGMGU3z68mQInncF,5NDMothbpdpq2xHqSjrrWn,0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877,audio_features,3QHONiXGMGU3z68mQInncF,spotify:track:3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/tracks/3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/audio-analysis/3QHONiXGMGU3z68mQInncF,301520,4
382,I'll Be Missing You (feat. 112),Faith Evans,2004-03-09,False,spotify:track:3QHONiXGMGU3z68mQInncF,73,miguel.1962.mas,https://open.spotify.com/track/3QHONiXGMGU3z68mQInncF,7urq0VfqxEYEEiZUkebXT4,0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877,audio_features,3QHONiXGMGU3z68mQInncF,spotify:track:3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/tracks/3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/audio-analysis/3QHONiXGMGU3z68mQInncF,301520,4
382,I'll Be Missing You (feat. 112),112,2004-03-09,False,spotify:track:3QHONiXGMGU3z68mQInncF,73,miguel.1962.mas,https://open.spotify.com/track/3QHONiXGMGU3z68mQInncF,59wfkuBoNyhDMQGCljbUbA,0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877,audio_features,3QHONiXGMGU3z68mQInncF,spotify:track:3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/tracks/3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/audio-analysis/3QHONiXGMGU3z68mQInncF,301520,4
382,I'll Be Missing You (feat. 112),112,2004-03-09,False,spotify:track:3QHONiXGMGU3z68mQInncF,73,miguel.1962.mas,https://open.spotify.com/track/3QHONiXGMGU3z68mQInncF,5NDMothbpdpq2xHqSjrrWn,0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877,audio_features,3QHONiXGMGU3z68mQInncF,spotify:track:3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/tracks/3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/audio-analysis/3QHONiXGMGU3z68mQInncF,301520,4
382,I'll Be Missing You (feat. 112),112,2004-03-09,False,spotify:track:3QHONiXGMGU3z68mQInncF,73,miguel.1962.mas,https://open.spotify.com/track/3QHONiXGMGU3z68mQInncF,7urq0VfqxEYEEiZUkebXT4,0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877,audio_features,3QHONiXGMGU3z68mQInncF,spotify:track:3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/tracks/3QHONiXGMGU3z68mQInncF,https://api.spotify.com/v1/audio-analysis/3QHONiXGMGU3z68mQInncF,301520,4
383,One Headlight,The Wallflowers,1996-01-01,False,spotify:track:0z1b34WikhOH9ZxU8QDWcv,73,miguel.1962.mas,https://open.spotify.com/track/0z1b34WikhOH9ZxU8QDWcv,0jJNGWrpjGIHUdTTJiIYeB,0.701,0.539,2,-8.968,1,0.0277,0.000655,0.005,0.0589,0.752,107.531,audio_features,0z1b34WikhOH9ZxU8QDWcv,spotify:track:0z1b34WikhOH9ZxU8QDWcv,https://api.spotify.com/v1/tracks/0z1b34WikhOH9ZxU8QDWcv,https://api.spotify.com/v1/audio-analysis/0z1b34WikhOH9ZxU8QDWcv,312627,4
384,Ocean Eyes - Astronomyy Remix,Billie Eilish,2017-01-13,False,spotify:track:0YBxZA6oBJNYEDwiE1RZmj,0,miguel.1962.mas,https://open.spotify.com/track/0YBxZA6oBJNYEDwiE1RZmj,6qqNVTkY8uBg9cP3Jd7DAH,0.593,0.478,4,-8.636,0,0.0368,0.651,0.00957,0.0956,0.0661,144.977,audio_features,0YBxZA6oBJNYEDwiE1RZmj,spotify:track:0YBxZA6oBJNYEDwiE1RZmj,https://api.spotify.com/v1/tracks/0YBxZA6oBJNYEDwiE1RZmj,https://api.spotify.com/v1/audio-analysis/0YBxZA6oBJNYEDwiE1RZmj,296267,4
384,Ocean Eyes - Astronomyy Remix,Billie Eilish,2017-01-13,False,spotify:track:0YBxZA6oBJNYEDwiE1RZmj,0,miguel.1962.mas,https://open.spotify.com/track/0YBxZA6oBJNYEDwiE1RZmj,3EpmmPtV7DduqNmeqaADIm,0.593,0.478,4,-8.636,0,0.0368,0.651,0.00957,0.0956,0.0661,144.977,audio_features,0YBxZA6oBJNYEDwiE1RZmj,spotify:track:0YBxZA6oBJNYEDwiE1RZmj,https://api.spotify.com/v1/tracks/0YBxZA6oBJNYEDwiE1RZmj,https://api.spotify.com/v1/audio-analysis/0YBxZA6oBJNYEDwiE1RZmj,296267,4
384,Ocean Eyes - Astronomyy Remix,Astronomyy,2017-01-13,False,spotify:track:0YBxZA6oBJNYEDwiE1RZmj,0,miguel.1962.mas,https://open.spotify.com/track/0YBxZA6oBJNYEDwiE1RZmj,6qqNVTkY8uBg9cP3Jd7DAH,0.593,0.478,4,-8.636,0,0.0368,0.651,0.00957,0.0956,0.0661,144.977,audio_features,0YBxZA6oBJNYEDwiE1RZmj,spotify:track:0YBxZA6oBJNYEDwiE1RZmj,https://api.spotify.com/v1/tracks/0YBxZA6oBJNYEDwiE1RZmj,https://api.spotify.com/v1/audio-analysis/0YBxZA6oBJNYEDwiE1RZmj,296267,4
384,Ocean Eyes - Astronomyy Remix,Astronomyy,2017-01-13,False,spotify:track:0YBxZA6oBJNYEDwiE1RZmj,0,miguel.1962.mas,https://open.spotify.com/track/0YBxZA6oBJNYEDwiE1RZmj,3EpmmPtV7DduqNmeqaADIm,0.593,0.478,4,-8.636,0,0.0368,0.651,0.00957,0.0956,0.0661,144.977,audio_features,0YBxZA6oBJNYEDwiE1RZmj,spotify:track:0YBxZA6oBJNYEDwiE1RZmj,https://api.spotify.com/v1/tracks/0YBxZA6oBJNYEDwiE1RZmj,https://api.spotify.com/v1/audio-analysis/0YBxZA6oBJNYEDwiE1RZmj,296267,4
385,Us - Kowton Remix,MOVEMENT,2013-01-01,False,spotify:track:4aHxPeSCq74f4XT1OJNd4G,18,miguel.1962.mas,https://open.spotify.com/track/4aHxPeSCq74f4XT1OJNd4G,3x7BaW5q1SDNv6bVrbOCmX,0.343,0.841,11,-6.425,0,0.196,0.031,0.888,0.731,0.381,186.071,audio_features,4aHxPeSCq74f4XT1OJNd4G,spotify:track:4aHxPeSCq74f4XT1OJNd4G,https://api.spotify.com/v1/tracks/4aHxPeSCq74f4XT1OJNd4G,https://api.spotify.com/v1/audio-analysis/4aHxPeSCq74f4XT1OJNd4G,299528,3
386,In the Shadows,The Rasmus,2003-03-24,False,spotify:track:1fr92Vupmcs2vgLMFVQ7rd,70,miguel.1962.mas,https://open.spotify.com/track/1fr92Vupmcs2vgLMFVQ7rd,76ptJV8617638xrpeoUtzl,0.6,0.796,2,-4.481,1,0.0275,0.000109,5.2e-05,0.484,0.75,105.991,audio_features,1fr92Vupmcs2vgLMFVQ7rd,spotify:track:1fr92Vupmcs2vgLMFVQ7rd,https://api.spotify.com/v1/tracks/1fr92Vupmcs2vgLMFVQ7rd,https://api.spotify.com/v1/audio-analysis/1fr92Vupmcs2vgLMFVQ7rd,257920,4
387,I Feel Like I'm Drowning,Two Feet,2018-10-05,False,spotify:track:3aauaXWRgwCMoykMbI0Jq1,79,miguel.1962.mas,https://open.spotify.com/track/3aauaXWRgwCMoykMbI0Jq1,5sWHDYs0csV6RS48xBl0tH,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,audio_features,3aauaXWRgwCMoykMbI0Jq1,spotify:track:3aauaXWRgwCMoykMbI0Jq1,https://api.spotify.com/v1/tracks/3aauaXWRgwCMoykMbI0Jq1,https://api.spotify.com/v1/audio-analysis/3aauaXWRgwCMoykMbI0Jq1,185520,3
388,Somebody Else,The 1975,2016-02-26,True,spotify:track:5hc71nKsUgtwQ3z52KEKQk,74,miguel.1962.mas,https://open.spotify.com/track/5hc71nKsUgtwQ3z52KEKQk,3mIj9lX2MWuHmhNCA7LSCW,0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045,audio_features,5hc71nKsUgtwQ3z52KEKQk,spotify:track:5hc71nKsUgtwQ3z52KEKQk,https://api.spotify.com/v1/tracks/5hc71nKsUgtwQ3z52KEKQk,https://api.spotify.com/v1/audio-analysis/5hc71nKsUgtwQ3z52KEKQk,347520,4
389,Blue Lights,Jorja Smith,2018-06-08,False,spotify:track:1It1TxBK3xIQAB4xJkPevn,69,miguel.1962.mas,https://open.spotify.com/track/1It1TxBK3xIQAB4xJkPevn,1CoZyIx7UvdxT5c8UkMzHd,0.692,0.57,7,-8.077,1,0.185,0.666,0.0,0.107,0.309,91.917,audio_features,1It1TxBK3xIQAB4xJkPevn,spotify:track:1It1TxBK3xIQAB4xJkPevn,https://api.spotify.com/v1/tracks/1It1TxBK3xIQAB4xJkPevn,https://api.spotify.com/v1/audio-analysis/1It1TxBK3xIQAB4xJkPevn,250454,4
390,Cry Baby,The Neighbourhood,2015-10-30,False,spotify:track:0EfsDEYaSjGYd66Pr881nq,76,miguel.1962.mas,https://open.spotify.com/track/0EfsDEYaSjGYd66Pr881nq,77SW9BnxLY8rJ0RciFqkHh,0.581,0.656,4,-4.891,0,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,audio_features,0EfsDEYaSjGYd66Pr881nq,spotify:track:0EfsDEYaSjGYd66Pr881nq,https://api.spotify.com/v1/tracks/0EfsDEYaSjGYd66Pr881nq,https://api.spotify.com/v1/audio-analysis/0EfsDEYaSjGYd66Pr881nq,235160,4
391,Spinning Over You,REYKO,2017-03-17,False,spotify:track:32ZP0YJyDzmDimZivZfXvw,51,miguel.1962.mas,https://open.spotify.com/track/32ZP0YJyDzmDimZivZfXvw,1asECxd7DPIjTLu8NTc3ZA,0.805,0.842,1,-2.207,0,0.0357,0.67,0.116,0.14,0.734,99.984,audio_features,32ZP0YJyDzmDimZivZfXvw,spotify:track:32ZP0YJyDzmDimZivZfXvw,https://api.spotify.com/v1/tracks/32ZP0YJyDzmDimZivZfXvw,https://api.spotify.com/v1/audio-analysis/32ZP0YJyDzmDimZivZfXvw,194746,4
392,Myself,Bazzi,2018-04-12,False,spotify:track:5YLHLxoZsodDWjqSgjhBf3,67,miguel.1962.mas,https://open.spotify.com/track/5YLHLxoZsodDWjqSgjhBf3,4GvEc3ANtPPjt1ZJllr5Zl,0.745,0.561,9,-5.513,0,0.072,0.465,1.12e-06,0.0338,0.902,195.918,audio_features,5YLHLxoZsodDWjqSgjhBf3,spotify:track:5YLHLxoZsodDWjqSgjhBf3,https://api.spotify.com/v1/tracks/5YLHLxoZsodDWjqSgjhBf3,https://api.spotify.com/v1/audio-analysis/5YLHLxoZsodDWjqSgjhBf3,167553,4
393,Take Me To Church,Hozier,2014-07-20,False,spotify:track:3dYD57lRAUcMHufyqn9GcI,85,miguel.1962.mas,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI,2FXC3k01G6Gw61bmprjgqS,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,audio_features,3dYD57lRAUcMHufyqn9GcI,spotify:track:3dYD57lRAUcMHufyqn9GcI,https://api.spotify.com/v1/tracks/3dYD57lRAUcMHufyqn9GcI,https://api.spotify.com/v1/audio-analysis/3dYD57lRAUcMHufyqn9GcI,241688,4
394,Can't Get You out of My Head,Glimmer of Blooms,2014-03-03,False,spotify:track:36vmjzpqqcH4zryJPlyHwP,0,miguel.1962.mas,https://open.spotify.com/track/36vmjzpqqcH4zryJPlyHwP,5Ha7OvvalK4moJei0zEKg6,0.625,0.411,2,-14.242,0,0.04,0.32,0.0211,0.0948,0.166,109.047,audio_features,36vmjzpqqcH4zryJPlyHwP,spotify:track:36vmjzpqqcH4zryJPlyHwP,https://api.spotify.com/v1/tracks/36vmjzpqqcH4zryJPlyHwP,https://api.spotify.com/v1/audio-analysis/36vmjzpqqcH4zryJPlyHwP,200438,4
395,Take on Me,Anni B Sweet,2009-01-01,False,spotify:track:4GkELkyI3VJstSugqnP39K,52,miguel.1962.mas,https://open.spotify.com/track/4GkELkyI3VJstSugqnP39K,0S2pLaAtWA8lyNyLSdpnbw,0.708,0.288,11,-11.82,1,0.0332,0.866,0.00525,0.133,0.433,119.988,audio_features,4GkELkyI3VJstSugqnP39K,spotify:track:4GkELkyI3VJstSugqnP39K,https://api.spotify.com/v1/tracks/4GkELkyI3VJstSugqnP39K,https://api.spotify.com/v1/audio-analysis/4GkELkyI3VJstSugqnP39K,193280,4
396,I Feel Love,Sam Smith,2019-11-01,False,spotify:track:29MOOOmMRPeWyPwKQFoF5t,64,miguel.1962.mas,https://open.spotify.com/track/29MOOOmMRPeWyPwKQFoF5t,2wY79sveU1sp5g7SokKOiI,0.719,0.708,0,-7.418,1,0.0417,0.00645,0.201,0.064,0.256,126.015,audio_features,29MOOOmMRPeWyPwKQFoF5t,spotify:track:29MOOOmMRPeWyPwKQFoF5t,https://api.spotify.com/v1/tracks/29MOOOmMRPeWyPwKQFoF5t,https://api.spotify.com/v1/audio-analysis/29MOOOmMRPeWyPwKQFoF5t,254453,4
397,Hey Boy Hey Girl,The Chemical Brothers,1999-01-01,False,spotify:track:7kXmJwrZGIhDaLT9sNo3ut,68,miguel.1962.mas,https://open.spotify.com/track/7kXmJwrZGIhDaLT9sNo3ut,1GhPHrq36VKCY3ucVaZCfo,0.632,0.92,2,-4.976,1,0.0531,0.119,0.508,0.114,0.363,127.001,audio_features,7kXmJwrZGIhDaLT9sNo3ut,spotify:track:7kXmJwrZGIhDaLT9sNo3ut,https://api.spotify.com/v1/tracks/7kXmJwrZGIhDaLT9sNo3ut,https://api.spotify.com/v1/audio-analysis/7kXmJwrZGIhDaLT9sNo3ut,290493,4
398,I Know What You Want (feat. Flipmode Squad),Busta Rhymes,2002-11-26,True,spotify:track:0YImOCkIJ2PWhCXaURCZnY,74,miguel.1962.mas,https://open.spotify.com/track/0YImOCkIJ2PWhCXaURCZnY,1YfEcTuGvBQ8xSD1f53UnK,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,audio_features,0YImOCkIJ2PWhCXaURCZnY,spotify:track:0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/audio-analysis/0YImOCkIJ2PWhCXaURCZnY,324307,4
398,I Know What You Want (feat. Flipmode Squad),Busta Rhymes,2002-11-26,True,spotify:track:0YImOCkIJ2PWhCXaURCZnY,74,miguel.1962.mas,https://open.spotify.com/track/0YImOCkIJ2PWhCXaURCZnY,4iHNK0tOyZPYnBU7nGAgpQ,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,audio_features,0YImOCkIJ2PWhCXaURCZnY,spotify:track:0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/audio-analysis/0YImOCkIJ2PWhCXaURCZnY,324307,4
398,I Know What You Want (feat. Flipmode Squad),Busta Rhymes,2002-11-26,True,spotify:track:0YImOCkIJ2PWhCXaURCZnY,74,miguel.1962.mas,https://open.spotify.com/track/0YImOCkIJ2PWhCXaURCZnY,7JXCJDLGh1k9cg6JbYCpYl,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,audio_features,0YImOCkIJ2PWhCXaURCZnY,spotify:track:0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/audio-analysis/0YImOCkIJ2PWhCXaURCZnY,324307,4
398,I Know What You Want (feat. Flipmode Squad),Mariah Carey,2002-11-26,True,spotify:track:0YImOCkIJ2PWhCXaURCZnY,74,miguel.1962.mas,https://open.spotify.com/track/0YImOCkIJ2PWhCXaURCZnY,1YfEcTuGvBQ8xSD1f53UnK,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,audio_features,0YImOCkIJ2PWhCXaURCZnY,spotify:track:0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/audio-analysis/0YImOCkIJ2PWhCXaURCZnY,324307,4
398,I Know What You Want (feat. Flipmode Squad),Mariah Carey,2002-11-26,True,spotify:track:0YImOCkIJ2PWhCXaURCZnY,74,miguel.1962.mas,https://open.spotify.com/track/0YImOCkIJ2PWhCXaURCZnY,4iHNK0tOyZPYnBU7nGAgpQ,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,audio_features,0YImOCkIJ2PWhCXaURCZnY,spotify:track:0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/audio-analysis/0YImOCkIJ2PWhCXaURCZnY,324307,4
398,I Know What You Want (feat. Flipmode Squad),Mariah Carey,2002-11-26,True,spotify:track:0YImOCkIJ2PWhCXaURCZnY,74,miguel.1962.mas,https://open.spotify.com/track/0YImOCkIJ2PWhCXaURCZnY,7JXCJDLGh1k9cg6JbYCpYl,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,audio_features,0YImOCkIJ2PWhCXaURCZnY,spotify:track:0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/audio-analysis/0YImOCkIJ2PWhCXaURCZnY,324307,4
398,I Know What You Want (feat. Flipmode Squad),Flipmode Squad,2002-11-26,True,spotify:track:0YImOCkIJ2PWhCXaURCZnY,74,miguel.1962.mas,https://open.spotify.com/track/0YImOCkIJ2PWhCXaURCZnY,1YfEcTuGvBQ8xSD1f53UnK,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,audio_features,0YImOCkIJ2PWhCXaURCZnY,spotify:track:0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/audio-analysis/0YImOCkIJ2PWhCXaURCZnY,324307,4
398,I Know What You Want (feat. Flipmode Squad),Flipmode Squad,2002-11-26,True,spotify:track:0YImOCkIJ2PWhCXaURCZnY,74,miguel.1962.mas,https://open.spotify.com/track/0YImOCkIJ2PWhCXaURCZnY,4iHNK0tOyZPYnBU7nGAgpQ,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,audio_features,0YImOCkIJ2PWhCXaURCZnY,spotify:track:0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/audio-analysis/0YImOCkIJ2PWhCXaURCZnY,324307,4
398,I Know What You Want (feat. Flipmode Squad),Flipmode Squad,2002-11-26,True,spotify:track:0YImOCkIJ2PWhCXaURCZnY,74,miguel.1962.mas,https://open.spotify.com/track/0YImOCkIJ2PWhCXaURCZnY,7JXCJDLGh1k9cg6JbYCpYl,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.996,audio_features,0YImOCkIJ2PWhCXaURCZnY,spotify:track:0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY,https://api.spotify.com/v1/audio-analysis/0YImOCkIJ2PWhCXaURCZnY,324307,4
399,The Hustle,Van McCoy,2007-01-01,False,spotify:track:1uYyXXqWQJ0fBQ0a7iMU0a,46,miguel.1962.mas,https://open.spotify.com/track/1uYyXXqWQJ0fBQ0a7iMU0a,0bShb58TO0fM5jOjXhB1WT,0.646,0.867,5,-8.523,1,0.0498,0.00574,0.159,0.0434,0.812,111.193,audio_features,1uYyXXqWQJ0fBQ0a7iMU0a,spotify:track:1uYyXXqWQJ0fBQ0a7iMU0a,https://api.spotify.com/v1/tracks/1uYyXXqWQJ0fBQ0a7iMU0a,https://api.spotify.com/v1/audio-analysis/1uYyXXqWQJ0fBQ0a7iMU0a,242640,4
400,Bizarre Love Triangle,New Order,1986-09-29,False,spotify:track:6wVViUl2xSRoDK2T7dMZbR,68,miguel.1962.mas,https://open.spotify.com/track/6wVViUl2xSRoDK2T7dMZbR,0yNLKJebCb8Aueb54LYya3,0.613,0.885,10,-7.463,1,0.052,0.0804,0.746,0.0997,0.919,118.506,audio_features,6wVViUl2xSRoDK2T7dMZbR,spotify:track:6wVViUl2xSRoDK2T7dMZbR,https://api.spotify.com/v1/tracks/6wVViUl2xSRoDK2T7dMZbR,https://api.spotify.com/v1/audio-analysis/6wVViUl2xSRoDK2T7dMZbR,263213,4
401,Human - Edit,The Human League,1988,False,spotify:track:7qm1JpihtROAIU1XpvqYHS,61,miguel.1962.mas,https://open.spotify.com/track/7qm1JpihtROAIU1XpvqYHS,1aX2dmV8XoHYCOQRxjPESG,0.636,0.559,8,-10.313,1,0.0249,0.0562,0.000754,0.0562,0.512,101.4,audio_features,7qm1JpihtROAIU1XpvqYHS,spotify:track:7qm1JpihtROAIU1XpvqYHS,https://api.spotify.com/v1/tracks/7qm1JpihtROAIU1XpvqYHS,https://api.spotify.com/v1/audio-analysis/7qm1JpihtROAIU1XpvqYHS,228867,4
402,The Promise,When In Rome,1988-01-01,False,spotify:track:48p5E25cFPanxuwCTmTpuL,70,miguel.1962.mas,https://open.spotify.com/track/48p5E25cFPanxuwCTmTpuL,3jOO5nZ2XPmc232rNjzqJy,0.629,0.876,0,-10.141,1,0.0444,0.0864,7.72e-05,0.0431,0.358,118.01,audio_features,48p5E25cFPanxuwCTmTpuL,spotify:track:48p5E25cFPanxuwCTmTpuL,https://api.spotify.com/v1/tracks/48p5E25cFPanxuwCTmTpuL,https://api.spotify.com/v1/audio-analysis/48p5E25cFPanxuwCTmTpuL,220960,4
403,The Power Of Love,Frankie Goes To Hollywood,1984-10-20,False,spotify:track:1GbyYL0B0Mjn3kSbrEwKKI,64,miguel.1962.mas,https://open.spotify.com/track/1GbyYL0B0Mjn3kSbrEwKKI,1mZu3rO7qSD09GdDpePHhY,0.46,0.162,5,-17.142,0,0.0335,0.376,1.25e-05,0.181,0.102,122.767,audio_features,1GbyYL0B0Mjn3kSbrEwKKI,spotify:track:1GbyYL0B0Mjn3kSbrEwKKI,https://api.spotify.com/v1/tracks/1GbyYL0B0Mjn3kSbrEwKKI,https://api.spotify.com/v1/audio-analysis/1GbyYL0B0Mjn3kSbrEwKKI,332507,4
404,Forever Young - 2019 Remaster,Alphaville,1984,False,spotify:track:6XHNIbru8xGohLzHNgxQvF,72,miguel.1962.mas,https://open.spotify.com/track/6XHNIbru8xGohLzHNgxQvF,0xliTEbFfy5HQHvsTknTkX,0.483,0.471,9,-9.711,0,0.0284,0.397,0.000336,0.331,0.291,137.012,audio_features,6XHNIbru8xGohLzHNgxQvF,spotify:track:6XHNIbru8xGohLzHNgxQvF,https://api.spotify.com/v1/tracks/6XHNIbru8xGohLzHNgxQvF,https://api.spotify.com/v1/audio-analysis/6XHNIbru8xGohLzHNgxQvF,226000,4
405,The Great Commandment,Camouflage,1988-01-01,False,spotify:track:2hUINMzSnrhcqpdcWiY0oa,56,miguel.1962.mas,https://open.spotify.com/track/2hUINMzSnrhcqpdcWiY0oa,2YTbBGa3Tf2rRPhiJxWoUN,0.675,0.764,7,-11.251,1,0.0366,0.105,0.136,0.284,0.909,123.676,audio_features,2hUINMzSnrhcqpdcWiY0oa,spotify:track:2hUINMzSnrhcqpdcWiY0oa,https://api.spotify.com/v1/tracks/2hUINMzSnrhcqpdcWiY0oa,https://api.spotify.com/v1/audio-analysis/2hUINMzSnrhcqpdcWiY0oa,257000,4
406,Hold Me Now (Extended Short),Thompson Twins,2006-05-30,False,spotify:track:7r17jMIduL3BTaxdsUIwj6,41,miguel.1962.mas,https://open.spotify.com/track/7r17jMIduL3BTaxdsUIwj6,5jVeqi3PNaTOajfvBa4uFn,0.874,0.627,7,-8.496,1,0.0353,0.603,0.0198,0.112,0.723,107.926,audio_features,7r17jMIduL3BTaxdsUIwj6,spotify:track:7r17jMIduL3BTaxdsUIwj6,https://api.spotify.com/v1/tracks/7r17jMIduL3BTaxdsUIwj6,https://api.spotify.com/v1/audio-analysis/7r17jMIduL3BTaxdsUIwj6,426733,4
407,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,2015,False,spotify:track:5p5CXODVQx44F9Rf2cAxgQ,2,miguel.1962.mas,https://open.spotify.com/track/5p5CXODVQx44F9Rf2cAxgQ,2ekjTXgjxbWwBX5lTAj4DU,0.597,0.745,5,-4.746,1,0.0264,0.00796,0.0,0.143,0.592,110.561,audio_features,5p5CXODVQx44F9Rf2cAxgQ,spotify:track:5p5CXODVQx44F9Rf2cAxgQ,https://api.spotify.com/v1/tracks/5p5CXODVQx44F9Rf2cAxgQ,https://api.spotify.com/v1/audio-analysis/5p5CXODVQx44F9Rf2cAxgQ,229720,4
