song,artist,date,explicit,uri_cancion,popularity,usuario,links,uri_artista,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Enjoy the Silence,Depeche Mode,1990-03-19,False,spotify:track:4U21h8AueaOxQ30agnDk6R,0,williamdzn,https://open.spotify.com/track/4U21h8AueaOxQ30agnDk6R,762310PdDnwsDxAQxzQkfX,0.607,0.591,0,-11.957,0,0.0312,0.361,0.0197,0.116,0.231,112.934,audio_features,4U21h8AueaOxQ30agnDk6R,spotify:track:4U21h8AueaOxQ30agnDk6R,https://api.spotify.com/v1/tracks/4U21h8AueaOxQ30agnDk6R,https://api.spotify.com/v1/audio-analysis/4U21h8AueaOxQ30agnDk6R,372813,4
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1987-06-02,False,spotify:track:2k1np6GRFvKjgjYfo2g39B,0,williamdzn,https://open.spotify.com/track/2k1np6GRFvKjgjYfo2g39B,6XpaIBNiVzIetEPCWDvAFP,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,audio_features,2k1np6GRFvKjgjYfo2g39B,spotify:track:2k1np6GRFvKjgjYfo2g39B,https://api.spotify.com/v1/tracks/2k1np6GRFvKjgjYfo2g39B,https://api.spotify.com/v1/audio-analysis/2k1np6GRFvKjgjYfo2g39B,291293,4
Back In Time,Huey Lewis & The News,2006-01-01,False,spotify:track:1lr7QGyV5RohlODzAqnuZA,58,williamdzn,https://open.spotify.com/track/1lr7QGyV5RohlODzAqnuZA,7A9yZMTrFZcgEWAX2kBfK6,0.758,0.835,7,-5.454,1,0.04,0.0311,0.0103,0.0712,0.836,120.045,audio_features,1lr7QGyV5RohlODzAqnuZA,spotify:track:1lr7QGyV5RohlODzAqnuZA,https://api.spotify.com/v1/tracks/1lr7QGyV5RohlODzAqnuZA,https://api.spotify.com/v1/audio-analysis/1lr7QGyV5RohlODzAqnuZA,258867,4
All This Time,Sting,1991-01-01,False,spotify:track:0dpdHIbvMFGkv9GxF2C6hn,0,williamdzn,https://open.spotify.com/track/0dpdHIbvMFGkv9GxF2C6hn,0Ty63ceoRnnJKVEYP0VQpk,0.638,0.569,2,-9.44,1,0.0341,0.0841,0.000209,0.0494,0.429,127.092,audio_features,0dpdHIbvMFGkv9GxF2C6hn,spotify:track:0dpdHIbvMFGkv9GxF2C6hn,https://api.spotify.com/v1/tracks/0dpdHIbvMFGkv9GxF2C6hn,https://api.spotify.com/v1/audio-analysis/0dpdHIbvMFGkv9GxF2C6hn,294840,4
Every Time You Go Away,Paul Young,1985-12-17,False,spotify:track:3ZI3sK9ZJB3LOiZtCs9l3p,62,williamdzn,https://open.spotify.com/track/3ZI3sK9ZJB3LOiZtCs9l3p,6rqU9HQ57NYGBnBzbrY3a4,0.608,0.604,5,-12.285,1,0.0433,0.169,0.000133,0.106,0.673,164.254,audio_features,3ZI3sK9ZJB3LOiZtCs9l3p,spotify:track:3ZI3sK9ZJB3LOiZtCs9l3p,https://api.spotify.com/v1/tracks/3ZI3sK9ZJB3LOiZtCs9l3p,https://api.spotify.com/v1/audio-analysis/3ZI3sK9ZJB3LOiZtCs9l3p,324347,4
Glory of Love,Peter Cetera,1986,False,spotify:track:1eyq8cjUQ2daFthW2PC2GM,74,williamdzn,https://open.spotify.com/track/1eyq8cjUQ2daFthW2PC2GM,5xWPOujQqd4wXyB08slZ9Z,0.52,0.61,5,-7.935,1,0.0282,0.0805,2.95e-06,0.276,0.329,144.983,audio_features,1eyq8cjUQ2daFthW2PC2GM,spotify:track:1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/tracks/1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/audio-analysis/1eyq8cjUQ2daFthW2PC2GM,258333,4
Nikita,Elton John,1985-11-07,False,spotify:track:5lBI9isMBEHRn5Wxde058W,0,williamdzn,https://open.spotify.com/track/5lBI9isMBEHRn5Wxde058W,3PhoLpVuITZKcymswpck5b,0.632,0.656,7,-9.29,1,0.0277,0.123,0.000264,0.0735,0.752,86.605,audio_features,5lBI9isMBEHRn5Wxde058W,spotify:track:5lBI9isMBEHRn5Wxde058W,https://api.spotify.com/v1/tracks/5lBI9isMBEHRn5Wxde058W,https://api.spotify.com/v1/audio-analysis/5lBI9isMBEHRn5Wxde058W,343240,4
Self Control,Laura Branigan,1984,False,spotify:track:6JNJERZGJwDVgkmbohBw7u,76,williamdzn,https://open.spotify.com/track/6JNJERZGJwDVgkmbohBw7u,4463nfFMmK1cwAWBQDwT5e,0.814,0.686,6,-12.172,0,0.0342,0.219,0.00382,0.155,0.778,106.679,audio_features,6JNJERZGJwDVgkmbohBw7u,spotify:track:6JNJERZGJwDVgkmbohBw7u,https://api.spotify.com/v1/tracks/6JNJERZGJwDVgkmbohBw7u,https://api.spotify.com/v1/audio-analysis/6JNJERZGJwDVgkmbohBw7u,246440,4
Eye of the Tiger,Survivor,1982,False,spotify:track:2HHtWyy5CgaQbC7XSoOb0e,77,williamdzn,https://open.spotify.com/track/2HHtWyy5CgaQbC7XSoOb0e,26bcq2nyj5GB7uRr558iQg,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,audio_features,2HHtWyy5CgaQbC7XSoOb0e,spotify:track:2HHtWyy5CgaQbC7XSoOb0e,https://api.spotify.com/v1/tracks/2HHtWyy5CgaQbC7XSoOb0e,https://api.spotify.com/v1/audio-analysis/2HHtWyy5CgaQbC7XSoOb0e,243773,4
Amanda,Boston,1986-01-01,False,spotify:track:5dKUiinZmJFbuddlPxATvb,45,williamdzn,https://open.spotify.com/track/5dKUiinZmJFbuddlPxATvb,29kkCKKGXheHuoO829FxWK,0.456,0.498,7,-11.014,1,0.0304,0.283,1.39e-06,0.168,0.304,124.815,audio_features,5dKUiinZmJFbuddlPxATvb,spotify:track:5dKUiinZmJFbuddlPxATvb,https://api.spotify.com/v1/tracks/5dKUiinZmJFbuddlPxATvb,https://api.spotify.com/v1/audio-analysis/5dKUiinZmJFbuddlPxATvb,256960,4
Born in the U.S.A.,Bruce Springsteen,1984-06-04,False,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,75,williamdzn,https://open.spotify.com/track/0dOg1ySSI7NkpAe89Zo0b9,3eqjTLE0HfPfh78zjh6TqT,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,audio_features,0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,278680,4
Right Here Waiting,Richard Marx,1989-01-01,False,spotify:track:4LFwNJWoj74Yd71fIr1W8x,77,williamdzn,https://open.spotify.com/track/4LFwNJWoj74Yd71fIr1W8x,0grdhNhiRLFBaFVyybqsj6,0.395,0.252,0,-13.589,1,0.0301,0.8,0.0,0.101,0.126,177.679,audio_features,4LFwNJWoj74Yd71fIr1W8x,spotify:track:4LFwNJWoj74Yd71fIr1W8x,https://api.spotify.com/v1/tracks/4LFwNJWoj74Yd71fIr1W8x,https://api.spotify.com/v1/audio-analysis/4LFwNJWoj74Yd71fIr1W8x,264333,4
Torn,Natalie Imbruglia,1997-11-10,False,spotify:track:1Jaah2tmN9Hv81A87KZ1MU,77,williamdzn,https://open.spotify.com/track/1Jaah2tmN9Hv81A87KZ1MU,0dlOr0VIysztGWvU1dpjmP,0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31,audio_features,1Jaah2tmN9Hv81A87KZ1MU,spotify:track:1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/tracks/1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/audio-analysis/1Jaah2tmN9Hv81A87KZ1MU,244667,4
...Baby One More Time,Britney Spears,1999-01-12,False,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,80,williamdzn,https://open.spotify.com/track/3MjUtNVVq3C8Fn0MP3zhXa,26dSoYclwsYLMAKD3tpOr4,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,audio_features,3MjUtNVVq3C8Fn0MP3zhXa,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,https://api.spotify.com/v1/tracks/3MjUtNVVq3C8Fn0MP3zhXa,https://api.spotify.com/v1/audio-analysis/3MjUtNVVq3C8Fn0MP3zhXa,211067,4
Man! I Feel Like A Woman!,Shania Twain,1997,False,spotify:track:0Xd1XT0mlPMTK5uslC6pzl,0,williamdzn,https://open.spotify.com/track/0Xd1XT0mlPMTK5uslC6pzl,5e4Dhzv426EvQe3aDb64jL,0.675,0.888,10,-3.018,1,0.0439,0.642,0.0,0.36,0.74,124.961,audio_features,0Xd1XT0mlPMTK5uslC6pzl,spotify:track:0Xd1XT0mlPMTK5uslC6pzl,https://api.spotify.com/v1/tracks/0Xd1XT0mlPMTK5uslC6pzl,https://api.spotify.com/v1/audio-analysis/0Xd1XT0mlPMTK5uslC6pzl,233000,4
Believe,Cher,1998,False,spotify:track:2goLsvvODILDzeeiT4dAoR,79,williamdzn,https://open.spotify.com/track/2goLsvvODILDzeeiT4dAoR,72OaDtakiy6yFqkt4TsiFt,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,audio_features,2goLsvvODILDzeeiT4dAoR,spotify:track:2goLsvvODILDzeeiT4dAoR,https://api.spotify.com/v1/tracks/2goLsvvODILDzeeiT4dAoR,https://api.spotify.com/v1/audio-analysis/2goLsvvODILDzeeiT4dAoR,239027,4
Caribbean Blue - 2009 Remaster,Enya,1991-11-15,False,spotify:track:5KZ4DC772dYcRBAizx0yYk,65,williamdzn,https://open.spotify.com/track/5KZ4DC772dYcRBAizx0yYk,6uothxMWeLWIhsGeF7cyo4,0.393,0.414,4,-12.262,1,0.0321,0.807,0.958,0.118,0.677,157.626,audio_features,5KZ4DC772dYcRBAizx0yYk,spotify:track:5KZ4DC772dYcRBAizx0yYk,https://api.spotify.com/v1/tracks/5KZ4DC772dYcRBAizx0yYk,https://api.spotify.com/v1/audio-analysis/5KZ4DC772dYcRBAizx0yYk,239587,3
Forever in Love,Kenny G,2010-04-23,False,spotify:track:0GoGOTgfNAUxS57cKrLE8x,42,williamdzn,https://open.spotify.com/track/0GoGOTgfNAUxS57cKrLE8x,6I3M904Y9IwgDjrQ9pANiB,0.367,0.497,5,-7.467,1,0.0277,0.26,0.127,0.159,0.096,81.721,audio_features,0GoGOTgfNAUxS57cKrLE8x,spotify:track:0GoGOTgfNAUxS57cKrLE8x,https://api.spotify.com/v1/tracks/0GoGOTgfNAUxS57cKrLE8x,https://api.spotify.com/v1/audio-analysis/0GoGOTgfNAUxS57cKrLE8x,297867,4
Longer,Dan Fogelberg,1979-11,False,spotify:track:56ilrbKJF2bph5W6eZaM5E,64,williamdzn,https://open.spotify.com/track/56ilrbKJF2bph5W6eZaM5E,0cA5Tg15TwARIRZeiNT1RO,0.308,0.0427,7,-24.709,1,0.0336,0.865,0.0,0.179,0.383,158.399,audio_features,56ilrbKJF2bph5W6eZaM5E,spotify:track:56ilrbKJF2bph5W6eZaM5E,https://api.spotify.com/v1/tracks/56ilrbKJF2bph5W6eZaM5E,https://api.spotify.com/v1/audio-analysis/56ilrbKJF2bph5W6eZaM5E,195067,4
Handy Man,James Taylor,1977,False,spotify:track:70aUjWZmd9F3bRSsR4DwAJ,62,williamdzn,https://open.spotify.com/track/70aUjWZmd9F3bRSsR4DwAJ,0vn7UBvSQECKJm2817Yf1P,0.804,0.233,2,-14.17,1,0.0312,0.64,0.106,0.0854,0.583,90.639,audio_features,70aUjWZmd9F3bRSsR4DwAJ,spotify:track:70aUjWZmd9F3bRSsR4DwAJ,https://api.spotify.com/v1/tracks/70aUjWZmd9F3bRSsR4DwAJ,https://api.spotify.com/v1/audio-analysis/70aUjWZmd9F3bRSsR4DwAJ,196800,4
Liebe auf den ersten Blick,Münchener Freiheit,1992-01-13,False,spotify:track:1LAvCqkuYcV87PT1rkq1T8,33,williamdzn,https://open.spotify.com/track/1LAvCqkuYcV87PT1rkq1T8,353KPo8gVAfcZfwF7BPZDy,0.61,0.72,10,-7.748,1,0.0239,0.0594,1.04e-06,0.0663,0.418,107.961,audio_features,1LAvCqkuYcV87PT1rkq1T8,spotify:track:1LAvCqkuYcV87PT1rkq1T8,https://api.spotify.com/v1/tracks/1LAvCqkuYcV87PT1rkq1T8,https://api.spotify.com/v1/audio-analysis/1LAvCqkuYcV87PT1rkq1T8,256813,4
Need You Tonight,INXS,1987-10-19,False,spotify:track:1Qlik7Ybp1LpmWVBGXtEmw,0,williamdzn,https://open.spotify.com/track/1Qlik7Ybp1LpmWVBGXtEmw,1eClJfHLoDI4rZe5HxzBFv,0.795,0.629,0,-7.205,1,0.0815,0.0438,0.654,0.0857,0.787,108.695,audio_features,1Qlik7Ybp1LpmWVBGXtEmw,spotify:track:1Qlik7Ybp1LpmWVBGXtEmw,https://api.spotify.com/v1/tracks/1Qlik7Ybp1LpmWVBGXtEmw,https://api.spotify.com/v1/audio-analysis/1Qlik7Ybp1LpmWVBGXtEmw,181107,4
Always on My Mind - 2003 Remaster,Pet Shop Boys,2003,False,spotify:track:0uvpf70oSXZTUZoQIeCuud,37,williamdzn,https://open.spotify.com/track/0uvpf70oSXZTUZoQIeCuud,2ycnb8Er79LoH2AsR5ldjh,0.533,0.889,7,-4.566,1,0.0362,0.00366,0.0593,0.338,0.579,124.768,audio_features,0uvpf70oSXZTUZoQIeCuud,spotify:track:0uvpf70oSXZTUZoQIeCuud,https://api.spotify.com/v1/tracks/0uvpf70oSXZTUZoQIeCuud,https://api.spotify.com/v1/audio-analysis/0uvpf70oSXZTUZoQIeCuud,237653,4
A Little Respect,Erasure,1999-12-13,False,spotify:track:4zCBOd2TO8rW1zRvfFxLOh,56,williamdzn,https://open.spotify.com/track/4zCBOd2TO8rW1zRvfFxLOh,0z5DFXmhT4ZNzWElsM7V89,0.595,0.858,0,-6.009,1,0.0286,0.108,3.3e-06,0.346,0.724,113.815,audio_features,4zCBOd2TO8rW1zRvfFxLOh,spotify:track:4zCBOd2TO8rW1zRvfFxLOh,https://api.spotify.com/v1/tracks/4zCBOd2TO8rW1zRvfFxLOh,https://api.spotify.com/v1/audio-analysis/4zCBOd2TO8rW1zRvfFxLOh,207693,4
(I'll Never Be) Maria Magdalena,Sandra,1985-01-01,False,spotify:track:6m4RfxbQqUxuq0LFr9quko,52,williamdzn,https://open.spotify.com/track/6m4RfxbQqUxuq0LFr9quko,646StQO8yxIiI3niu1OHnG,0.638,0.559,11,-14.651,0,0.0293,0.0717,0.127,0.308,0.899,104.092,audio_features,6m4RfxbQqUxuq0LFr9quko,spotify:track:6m4RfxbQqUxuq0LFr9quko,https://api.spotify.com/v1/tracks/6m4RfxbQqUxuq0LFr9quko,https://api.spotify.com/v1/audio-analysis/6m4RfxbQqUxuq0LFr9quko,357200,4
Material Girl,Madonna,1984-11-12,False,spotify:track:7bkyXSi4GtVfD7itZRUR3e,59,williamdzn,https://open.spotify.com/track/7bkyXSi4GtVfD7itZRUR3e,6tbjWDEIzxoDsBA1FuhfPW,0.775,0.616,0,-12.676,1,0.0317,0.246,6.77e-06,0.0511,0.98,136.63,audio_features,7bkyXSi4GtVfD7itZRUR3e,spotify:track:7bkyXSi4GtVfD7itZRUR3e,https://api.spotify.com/v1/tracks/7bkyXSi4GtVfD7itZRUR3e,https://api.spotify.com/v1/audio-analysis/7bkyXSi4GtVfD7itZRUR3e,240707,4
Modern Love - 1999 Remaster,David Bowie,1983-04-14,False,spotify:track:7LyIoUsiMtelB1I0I4drEF,0,williamdzn,https://open.spotify.com/track/7LyIoUsiMtelB1I0I4drEF,0oSGxfWSnnOXhD2fKuz2Gy,0.315,0.889,0,-8.192,1,0.041,0.000376,0.00241,0.133,0.961,181.329,audio_features,7LyIoUsiMtelB1I0I4drEF,spotify:track:7LyIoUsiMtelB1I0I4drEF,https://api.spotify.com/v1/tracks/7LyIoUsiMtelB1I0I4drEF,https://api.spotify.com/v1/audio-analysis/7LyIoUsiMtelB1I0I4drEF,288467,4
Days Are Numbers (The Traveller),The Alan Parsons Project,1984-12-01,False,spotify:track:1zcf3hko0vK5UgLCg4BiRL,47,williamdzn,https://open.spotify.com/track/1zcf3hko0vK5UgLCg4BiRL,2m62cc253Xvd9qYQ8d2X3d,0.569,0.609,0,-12.561,1,0.0457,0.534,1.44e-06,0.267,0.36,82.006,audio_features,1zcf3hko0vK5UgLCg4BiRL,spotify:track:1zcf3hko0vK5UgLCg4BiRL,https://api.spotify.com/v1/tracks/1zcf3hko0vK5UgLCg4BiRL,https://api.spotify.com/v1/audio-analysis/1zcf3hko0vK5UgLCg4BiRL,291707,4
To Love Somebody,Michael Bolton,1992-08-31,False,spotify:track:4ye6YRG07XMpZZ9Y9tNTt6,63,williamdzn,https://open.spotify.com/track/4ye6YRG07XMpZZ9Y9tNTt6,6YHEMoNPbcheiWS2haGzkn,0.367,0.353,11,-11.786,1,0.0288,0.335,0.0,0.1,0.282,74.103,audio_features,4ye6YRG07XMpZZ9Y9tNTt6,spotify:track:4ye6YRG07XMpZZ9Y9tNTt6,https://api.spotify.com/v1/tracks/4ye6YRG07XMpZZ9Y9tNTt6,https://api.spotify.com/v1/audio-analysis/4ye6YRG07XMpZZ9Y9tNTt6,247973,4
I Will Be Here For You,Michael W. Smith,1992,False,spotify:track:3CO19cTl5zzlWx9GWEpOhD,54,williamdzn,https://open.spotify.com/track/3CO19cTl5zzlWx9GWEpOhD,5aBxFPaaGk9204ssHUvXWN,0.425,0.519,9,-9.707,1,0.0279,0.185,0.0,0.102,0.208,143.887,audio_features,3CO19cTl5zzlWx9GWEpOhD,spotify:track:3CO19cTl5zzlWx9GWEpOhD,https://api.spotify.com/v1/tracks/3CO19cTl5zzlWx9GWEpOhD,https://api.spotify.com/v1/audio-analysis/3CO19cTl5zzlWx9GWEpOhD,273773,4
When I See You Smile,Bad English,1989-06-15,False,spotify:track:0tKjVEJlX3IZ5L1rEJc5hh,66,williamdzn,https://open.spotify.com/track/0tKjVEJlX3IZ5L1rEJc5hh,5fhMbh4PVSLSODF2fhWwqt,0.495,0.609,7,-9.902,1,0.0339,0.42,0.0,0.187,0.33,135.671,audio_features,0tKjVEJlX3IZ5L1rEJc5hh,spotify:track:0tKjVEJlX3IZ5L1rEJc5hh,https://api.spotify.com/v1/tracks/0tKjVEJlX3IZ5L1rEJc5hh,https://api.spotify.com/v1/audio-analysis/0tKjVEJlX3IZ5L1rEJc5hh,257440,4
Mama - Remastered 2007,Genesis,1983-10-03,False,spotify:track:4q6bSpQPptaC9uIqmu5GEw,58,williamdzn,https://open.spotify.com/track/4q6bSpQPptaC9uIqmu5GEw,3CkvROUTQ6nRi9yQOcsB50,0.561,0.774,9,-10.564,1,0.0432,0.294,0.513,0.53,0.648,82.906,audio_features,4q6bSpQPptaC9uIqmu5GEw,spotify:track:4q6bSpQPptaC9uIqmu5GEw,https://api.spotify.com/v1/tracks/4q6bSpQPptaC9uIqmu5GEw,https://api.spotify.com/v1/audio-analysis/4q6bSpQPptaC9uIqmu5GEw,412253,4
Slave To Love,Bryan Ferry,1985,False,spotify:track:1c9dnQbOzw01ID7X2IsYOE,69,williamdzn,https://open.spotify.com/track/1c9dnQbOzw01ID7X2IsYOE,5RNFFojXkPRmlJZIwXeKQC,0.661,0.818,2,-5.9,1,0.0291,0.182,0.000995,0.0527,0.79,147.544,audio_features,1c9dnQbOzw01ID7X2IsYOE,spotify:track:1c9dnQbOzw01ID7X2IsYOE,https://api.spotify.com/v1/tracks/1c9dnQbOzw01ID7X2IsYOE,https://api.spotify.com/v1/audio-analysis/1c9dnQbOzw01ID7X2IsYOE,266333,4
Hands To Heaven,Breathe,1988-01-01,False,spotify:track:0LBtQiEVfP4ysLQ43Do8uN,52,williamdzn,https://open.spotify.com/track/0LBtQiEVfP4ysLQ43Do8uN,1MNeXu0284O7mQWgF1YRc0,0.543,0.384,8,-15.018,1,0.0307,0.242,1.16e-06,0.266,0.407,128.768,audio_features,0LBtQiEVfP4ysLQ43Do8uN,spotify:track:0LBtQiEVfP4ysLQ43Do8uN,https://api.spotify.com/v1/tracks/0LBtQiEVfP4ysLQ43Do8uN,https://api.spotify.com/v1/audio-analysis/0LBtQiEVfP4ysLQ43Do8uN,259507,4
Careless Whisper,George Michael,1984-10-23,False,spotify:track:6KsgCYcZKPcBRDNGhiZWRR,60,williamdzn,https://open.spotify.com/track/6KsgCYcZKPcBRDNGhiZWRR,19ra5tSw0tWufvUp8GotLo,0.567,0.32,2,-18.386,0,0.036,0.345,2.51e-06,0.316,0.529,76.58,audio_features,6KsgCYcZKPcBRDNGhiZWRR,spotify:track:6KsgCYcZKPcBRDNGhiZWRR,https://api.spotify.com/v1/tracks/6KsgCYcZKPcBRDNGhiZWRR,https://api.spotify.com/v1/audio-analysis/6KsgCYcZKPcBRDNGhiZWRR,392267,4
Senza Una Donna - English Version,Zucchero,1991-01-01,False,spotify:track:66Fj02fL5ybQO4U2HWYAQW,0,williamdzn,https://open.spotify.com/track/66Fj02fL5ybQO4U2HWYAQW,2KftmGt9sk1yLjsAoloC3M,0.617,0.436,9,-10.439,1,0.0291,0.226,0.0,0.192,0.52,78.616,audio_features,66Fj02fL5ybQO4U2HWYAQW,spotify:track:66Fj02fL5ybQO4U2HWYAQW,https://api.spotify.com/v1/tracks/66Fj02fL5ybQO4U2HWYAQW,https://api.spotify.com/v1/audio-analysis/66Fj02fL5ybQO4U2HWYAQW,269067,4
Senza Una Donna - English Version,Zucchero,1991-01-01,False,spotify:track:66Fj02fL5ybQO4U2HWYAQW,0,williamdzn,https://open.spotify.com/track/66Fj02fL5ybQO4U2HWYAQW,6rqU9HQ57NYGBnBzbrY3a4,0.617,0.436,9,-10.439,1,0.0291,0.226,0.0,0.192,0.52,78.616,audio_features,66Fj02fL5ybQO4U2HWYAQW,spotify:track:66Fj02fL5ybQO4U2HWYAQW,https://api.spotify.com/v1/tracks/66Fj02fL5ybQO4U2HWYAQW,https://api.spotify.com/v1/audio-analysis/66Fj02fL5ybQO4U2HWYAQW,269067,4
Senza Una Donna - English Version,Paul Young,1991-01-01,False,spotify:track:66Fj02fL5ybQO4U2HWYAQW,0,williamdzn,https://open.spotify.com/track/66Fj02fL5ybQO4U2HWYAQW,2KftmGt9sk1yLjsAoloC3M,0.617,0.436,9,-10.439,1,0.0291,0.226,0.0,0.192,0.52,78.616,audio_features,66Fj02fL5ybQO4U2HWYAQW,spotify:track:66Fj02fL5ybQO4U2HWYAQW,https://api.spotify.com/v1/tracks/66Fj02fL5ybQO4U2HWYAQW,https://api.spotify.com/v1/audio-analysis/66Fj02fL5ybQO4U2HWYAQW,269067,4
Senza Una Donna - English Version,Paul Young,1991-01-01,False,spotify:track:66Fj02fL5ybQO4U2HWYAQW,0,williamdzn,https://open.spotify.com/track/66Fj02fL5ybQO4U2HWYAQW,6rqU9HQ57NYGBnBzbrY3a4,0.617,0.436,9,-10.439,1,0.0291,0.226,0.0,0.192,0.52,78.616,audio_features,66Fj02fL5ybQO4U2HWYAQW,spotify:track:66Fj02fL5ybQO4U2HWYAQW,https://api.spotify.com/v1/tracks/66Fj02fL5ybQO4U2HWYAQW,https://api.spotify.com/v1/audio-analysis/66Fj02fL5ybQO4U2HWYAQW,269067,4
The Power of Love,Jennifer Rush,1984-04-13,False,spotify:track:0IWLgimumxlqOmHWdFVJlD,42,williamdzn,https://open.spotify.com/track/0IWLgimumxlqOmHWdFVJlD,3fsCWTIuWIRvEGS7gerSJX,0.561,0.407,8,-12.415,1,0.0321,0.57,7.49e-05,0.112,0.293,139.462,audio_features,0IWLgimumxlqOmHWdFVJlD,spotify:track:0IWLgimumxlqOmHWdFVJlD,https://api.spotify.com/v1/tracks/0IWLgimumxlqOmHWdFVJlD,https://api.spotify.com/v1/audio-analysis/0IWLgimumxlqOmHWdFVJlD,361267,4
Total Eclipse of the Heart,Bonnie Tyler,1999-02-08,False,spotify:track:5prTs2HAw2G4idHZyeFp8o,4,williamdzn,https://open.spotify.com/track/5prTs2HAw2G4idHZyeFp8o,0SD4eZCN4Kr0wQk56hCdh2,0.435,0.658,8,-8.179,1,0.0661,0.195,0.0,0.102,0.184,130.276,audio_features,5prTs2HAw2G4idHZyeFp8o,spotify:track:5prTs2HAw2G4idHZyeFp8o,https://api.spotify.com/v1/tracks/5prTs2HAw2G4idHZyeFp8o,https://api.spotify.com/v1/audio-analysis/5prTs2HAw2G4idHZyeFp8o,269787,4
Where Does My Heart Beat Now,Céline Dion,1990-09-01,False,spotify:track:03lBLqXRimEO5TeqT9EQ8T,2,williamdzn,https://open.spotify.com/track/03lBLqXRimEO5TeqT9EQ8T,4S9EykWXhStSc15wEx8QFK,0.528,0.62,10,-10.419,1,0.0285,0.648,1.63e-06,0.0801,0.595,74.051,audio_features,03lBLqXRimEO5TeqT9EQ8T,spotify:track:03lBLqXRimEO5TeqT9EQ8T,https://api.spotify.com/v1/tracks/03lBLqXRimEO5TeqT9EQ8T,https://api.spotify.com/v1/audio-analysis/03lBLqXRimEO5TeqT9EQ8T,272867,4
Cry for Help,Rick Astley,1991,False,spotify:track:46L7QPDXvEPoTLCHZwmZms,0,williamdzn,https://open.spotify.com/track/46L7QPDXvEPoTLCHZwmZms,0gxyHStUsqpMadRV0Di1Qt,0.567,0.435,0,-15.835,1,0.0236,0.561,0.0,0.144,0.545,89.913,audio_features,46L7QPDXvEPoTLCHZwmZms,spotify:track:46L7QPDXvEPoTLCHZwmZms,https://api.spotify.com/v1/tracks/46L7QPDXvEPoTLCHZwmZms,https://api.spotify.com/v1/audio-analysis/46L7QPDXvEPoTLCHZwmZms,291800,4
Wild World,Mr. Big,1993,False,spotify:track:1vIA6vLzQmGGOS88s3nzO1,0,williamdzn,https://open.spotify.com/track/1vIA6vLzQmGGOS88s3nzO1,5OfhOoKunSnuubxxRML8J3,0.588,0.669,5,-7.903,1,0.0299,0.252,0.0,0.227,0.636,143.531,audio_features,1vIA6vLzQmGGOS88s3nzO1,spotify:track:1vIA6vLzQmGGOS88s3nzO1,https://api.spotify.com/v1/tracks/1vIA6vLzQmGGOS88s3nzO1,https://api.spotify.com/v1/audio-analysis/1vIA6vLzQmGGOS88s3nzO1,208227,4
Constant Craving,k.d. lang,1992-03-13,False,spotify:track:4J8zXeUCq3Wk8LlMMfOwCJ,0,williamdzn,https://open.spotify.com/track/4J8zXeUCq3Wk8LlMMfOwCJ,6W1BHDF0T4a4KYcSwzD586,0.604,0.685,5,-7.829,0,0.0267,0.0621,2.79e-05,0.0709,0.329,128.311,audio_features,4J8zXeUCq3Wk8LlMMfOwCJ,spotify:track:4J8zXeUCq3Wk8LlMMfOwCJ,https://api.spotify.com/v1/tracks/4J8zXeUCq3Wk8LlMMfOwCJ,https://api.spotify.com/v1/audio-analysis/4J8zXeUCq3Wk8LlMMfOwCJ,276920,4
Anybody Seen My Baby? - Remastered,The Rolling Stones,1997-09-29,False,spotify:track:4tXr9v3K7nWW1aebWqR1B7,63,williamdzn,https://open.spotify.com/track/4tXr9v3K7nWW1aebWqR1B7,22bE4uQ6baNwSHPVcDxLCe,0.605,0.742,4,-4.363,0,0.0327,0.00286,0.00105,0.256,0.47,105.04,audio_features,4tXr9v3K7nWW1aebWqR1B7,spotify:track:4tXr9v3K7nWW1aebWqR1B7,https://api.spotify.com/v1/tracks/4tXr9v3K7nWW1aebWqR1B7,https://api.spotify.com/v1/audio-analysis/4tXr9v3K7nWW1aebWqR1B7,271160,4
